index,inchikey,standard_smiles,scaffold,xhash,group_size
188,FDMBBJLAZOJMIS-UHFFFAOYSA-N,CC(=O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,f9d4bddfd6ebfe607f44f71559475081954e4fda,1
189,FDUMAVYZLKWHTH-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2Cl)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,24b9ebee593fe53d9354f0a1d1cd3aff2ccf0cba,1
190,FDVSOQRNTAPCHB-ZRZAMGCNSA-N,CN1CCN([C@H]2CC[C@@H](n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,c1ccc(Oc2ccc(-c3cn(C4CCC(N5CCNCC5)CC4)c4ncncc34)cc2)cc1,99af19d35ac789297120bce3a6406d5ff6e2f7dc,1
191,FFQLXAQWHRYUNK-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cccnc5)cnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3c(-c4cccnc4)cncc23)cc1,ee989d9d2c8322074be68e88cdcb7e4128236bb8,1
192,FGFDHWMIOOKYRG-UHFFFAOYSA-N,Cc1cccc(N(C)C(=O)N(C)Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,O=C(NCc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCNCC4)ccc2-3)s1)Nc1ccccc1,16b11e7fba34de85994ae1003df1440b09270201,1
193,FGUXNWBQWGWWLI-UHFFFAOYSA-N,Cc1cccc(NC(=O)NCc2cc(-c3[nH]nc4c3Cc3ccc(CN5CCN(C)CC5)cc3-4)cs2)c1,O=C(NCc1cc(-c2[nH]nc3c2Cc2ccc(CN4CCNCC4)cc2-3)cs1)Nc1ccccc1,20c38492ba7ae01ee6f295298b31dfe9235586a4,1
194,FGYUQHIEMYSQMZ-UHFFFAOYSA-N,c1ccc(Nc2ncc(-c3ccccc3)s2)cc1,c1ccc(Nc2ncc(-c3ccccc3)s2)cc1,14908a90abfad847779c711cc81fea9a6554f854,1
195,FGZIONRFHVNRJB-UHFFFAOYSA-N,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2c(-c3ccccc3)oc3ncncc23)cc1,43f28a16d651825c028b780126e97bb6cc5c3f2e,1
196,FHVQNINHKOYUII-UHFFFAOYSA-N,N#Cc1cnc(Nc2cc(N3CCC(N)C3)ncn2)s1,c1nc(Nc2nccs2)cc(N2CCCC2)n1,2e97647fc951c74d3d7a9a63a2013ea282056c97,1
197,FINHYBFECTZECE-UHFFFAOYSA-N,CN1CCN(C(=O)c2ccc3[nH]c(-c4cc5ccccc5[nH]c4=O)cc3c2)CC1,O=C(c1ccc2[nH]c(-c3cc4ccccc4[nH]c3=O)cc2c1)N1CCNCC1,9e66615d0e2bc505e4af879024302ce48fe55266,1
198,FINKDXASIMBDNU-UHFFFAOYSA-N,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CC1,058c5f09a8cb4ec14c77838812c7dfb188fe32c9,1
199,FIQNADOCRLODMD-UHFFFAOYSA-N,CC(C)(C)c1ccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)cc1,c1ccc(Nc2nnc(-c3ccccc3)c3ccccc23)cc1,4e442cc08a5a8b17b57b74af7e28687a38bee09c,1
200,FIWBNUYYYKCFHG-UHFFFAOYSA-N,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)ccc2n1,O=C(Nc1ccccc1)c1cccc(-c2ccc3ncncc3c2)c1,d2ec8d67f6b1ae9c7599276da3a86bfc60a208ea,1
201,FIXZAAXWHZTWKD-UHFFFAOYSA-N,CC(C)n1cc(-c2ccc(Oc3ccc(C#N)cc3)cc2)c2c(N)ncnc21,c1ccc(Oc2ccc(-c3c[nH]c4ncncc34)cc2)cc1,db6a572754ce988b312f5ec8cdc32828a282ca33,1
202,FJUNBZBUUOJZKU-UHFFFAOYSA-N,COCCC(=O)Nc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,c1ccc(Nc2cncc(-c3cccnc3)n2)cc1,f5694eb5a57f8bac02edcdedc073f54b6b6355ad,1
203,FKFACVZGGDYEHZ-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2nsc3ncncc23)cc1,7addc1bbc7267156a107fcdab056e2ab045dec83,1
204,FKSNGMRDHNSAAX-UHFFFAOYSA-N,Cc1cc(C)cc(Nc2nccc(-n3ccnc3C#N)n2)c1,c1ccc(Nc2nccc(-n3ccnc3)n2)cc1,710de9b758fba60f6fffe57c468dd1d7692a69dc,1
205,FKYWSZYVHGDUPF-UHFFFAOYSA-N,Cn1cnc(NCc2cccc3ncccc23)c1-c1nnc(Nc2ccc(Cl)cc2)o1,c1ccc(Nc2nnc(-c3[nH]cnc3NCc3cccc4ncccc34)o2)cc1,97ead07b365417cc5c17fa846d66651bbe00ea61,1
206,FLTSMTWOJPJKPZ-UHFFFAOYSA-N,CC(=O)Nc1oc(-c2cncc(-c3ccsc3)c2)nc1-c1ccccc1,c1ccc(-c2coc(-c3cncc(-c4ccsc4)c3)n2)cc1,cc41070d62506275b0e9bf0c7d478fb8571991fa,1
207,FMETVQKSDIOGPX-UHFFFAOYSA-N,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,c1ccc(Oc2ccc(-c3cn(C4CCCC4)c4ncncc34)cc2)cc1,c1ea6b1a5319aebc9cd70887c920d5ecd55820eb,1
208,FNYWVPCDXNSWSG-UHFFFAOYSA-N,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,O=C(Nc1cccc(-c2ccc3ncncc3c2)c1)c1ccccc1,977a1f737a0c25ee9303f1a82980848e167508ed,1
209,FOMRZRWSFDKYMM-UHFFFAOYSA-N,CN(C)CCc1ccc(Nc2ncc(Cl)c(-c3[nH]nc4ccccc34)n2)cc1,c1ccc(Nc2nccc(-c3[nH]nc4ccccc34)n2)cc1,167cec3a3c3ffdb63e73e4a6d43f2d3e0272a5c8,1
210,FPIOJWKCVYGQDH-UHFFFAOYSA-N,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(C(=O)O)n2C1CCCC1,c1ccc(Oc2ccc(-c3cn(C4CCCC4)c4ncncc34)cc2)cc1,b701c45e708148228d411ae1410335de3e119bf0,1
211,FPMCYJLZCOBPEC-UHFFFAOYSA-N,N#Cc1ccccc1Nc1ncc(-c2ccccc2)o1,c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,c0c25149f4041542a05868c7c2a572cd15361603,1
212,FPQYONGXMYWJCL-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(C)c4[nH]nc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,2463493e95750637d31ab7074472f6c7e77a1175,1
213,FPSOEDNEPFYWGP-UHFFFAOYSA-N,O=C1NCc2c1c1c(c3c2c2ccccc2n3CCCO)Cc2ccccc2-1,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,6a536ed8f0223b88ec366cd5ac60f25650a7c108,1
214,FPZFOTHNFGTZRK-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(Cl)c4)cc3)c2cc1OC,O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,6b558dde438413e123ac0973ebe8b737733c79b1,1
215,FQJJCPJSVFSADI-UHFFFAOYSA-N,CC(=O)N1CCN(Cc2ccnc(Nc3ncc(-c4ccccc4)s3)c2)CC1,c1ccc(-c2cnc(Nc3cc(CN4CCNCC4)ccn3)s2)cc1,62fb69371fdc3c00c09a76aa9509de4dce78acf1,1
216,FQOHPYXGUDBOTN-UHFFFAOYSA-N,CC(C)(C)c1ccc(NC(=O)c2scnc2CCc2cnoc2)cc1,O=C(Nc1ccccc1)c1scnc1CCc1cnoc1,a586e1adb9441add7cd2032086c5d10a818f7493,1
217,FRYBABKLHKFRGC-UHFFFAOYSA-N,CC(C)(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,06e16571066b68cf90a7b5a154477de58be751fe,1
218,FSPQRRRTGAGFPK-UHFFFAOYSA-N,c1ccc(-c2cnc(Nc3ccncn3)s2)cc1,c1ccc(-c2cnc(Nc3ccncn3)s2)cc1,8ad2d95ac09d0ae989ff4de3f85b3198babdd3d0,1
219,FSSRJBLZRYMFLQ-UHFFFAOYSA-N,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cccc(F)c3)n2)c1,c1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,937f3b61194630567e62e779dcc7767aeffd5158,1
220,FUTLNLFZIZUFGB-UHFFFAOYSA-N,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,48f8d75083d8eb8fa64db3f103065191ca858596,1
221,FUZOMJNUEXJFMV-UHFFFAOYSA-N,COc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,c1ccc(-c2cnc(Nc3ccccn3)s2)cc1,09523a08f3d1be6a909c3503ba23ea6e777524e4,1
222,FUZZKPYNTCKKSN-UHFFFAOYSA-N,O=c1[nH]c2ccccc2cc1-c1cc2cc(S(=O)(=O)NC3CCNC3)ccc2[nH]1,O=c1[nH]c2ccccc2cc1-c1cc2cc(S(=O)(=O)NC3CCNC3)ccc2[nH]1,1ba2f165efc1fe05c6d19dec4e8e4724f7f1d742,1
223,FWAKGUVZUVZGNE-UHFFFAOYSA-N,c1ccc(-c2ccc(Nc3nnc(Cc4ccncc4)c4ccccc34)cc2)cc1,c1ccc(-c2ccc(Nc3nnc(Cc4ccncc4)c4ccccc34)cc2)cc1,db2c1b091a35095003de9deadfd8b8f403346105,1
224,FWGJXYNVRLAHKP-UHFFFAOYSA-N,C=c1cc(C(=O)O)[nH]c1=Cc1c(O)[nH]c2ncnc(Nc3ccc(F)c(Cl)c3)c12,C=c1cc[nH]c1=Cc1c[nH]c2ncnc(Nc3ccccc3)c12,ae6a88c435af079b27291bfb6f9c094a6b92ca8e,1
225,FWZSNFIKXFSEMO-UHFFFAOYSA-N,CN(c1ccc(NC(=O)Oc2ccccc2)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,O=C(Nc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1)Oc1ccccc1,72242ddec2d1388d6bc971a8643ba4770bb8ba44,1
226,FXRYQZIMCVOCEU-UHFFFAOYSA-N,CC(=O)Nc1oc(-c2cncc(-c3cccc(F)c3)c2)nc1-c1ccccc1,c1ccc(-c2cncc(-c3nc(-c4ccccc4)co3)c2)cc1,96ca6700ab29e7de512750fe58291e39ef88c581,1
227,FXYATOMEDNDURT-UHFFFAOYSA-N,COc1cccc(Nc2ncc(C#N)c(-c3ccccc3)n2)c1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,3141cb2895c568418e6ffc9398dfe42b20cbd6af,1
228,FYIHXEFHXYJYLA-UHFFFAOYSA-N,CC(C)n1cc(-c2ccc(Oc3ccc(CO)cc3)cc2)c2c(N)ncnc21,c1ccc(Oc2ccc(-c3c[nH]c4ncncc34)cc2)cc1,1687d05cf52cfa5471a28617140f6f0f21ecf50e,1
229,FYOYABXHBTZQMB-UHFFFAOYSA-N,CN1CCN(CCCn2cc(-c3cncc(-c4ccsc4)c3)c3ccccc32)CC1,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCCN1CCNCC1,709a4474b0d9ce63a67d9b38486ecd14d3ecfaac,1
230,FYZOPODRENDNJN-UHFFFAOYSA-N,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,0a0fd2162def3d5c1d6f2fb431d6ea2a3310e844,1
231,FZROGUOMLPOFBV-UHFFFAOYSA-N,Fc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc(C(F)(F)F)c1,c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,4eb4b08acddfa0484527fd9c35322858bd78391f,1
232,FZUIMQXCCXUHPW-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(F)c4F)cc3)c2cc1OC,O=C(Nc1ccccc1)Nc1ccc(Oc2ccnc3ccccc23)cc1,3f320c8294998db407b2a58b511be9835f03c72b,1
233,GCQLZLWVEQWWHJ-UHFFFAOYSA-N,CCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,1f96397c9a83fb27093616daf89840da1ec46f21,1
234,GDJZHZRQVOQRIL-UHFFFAOYSA-N,c1ccc(-c2ccc(Nc3nnc(-c4cccnc4CCc4ccncc4)o3)cc2)cc1,c1ccc(-c2ccc(Nc3nnc(-c4cccnc4CCc4ccncc4)o3)cc2)cc1,f306d5668d7569645a164fc234313d9f64cfadac,1
235,GDLQJKCZVIUEDN-UHFFFAOYSA-N,c1ccc2c(-c3cncc(-c4ccsc4)c3)c[nH]c2c1,c1ccc2c(-c3cncc(-c4ccsc4)c3)c[nH]c2c1,7c896484fe0910752b43c14d95afd72acfb2d48d,1
236,GEPQBTPKIOBUQF-UHFFFAOYSA-N,COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)n1,c1ccc(Nc2ncnc3cc(OCCN4CCNCC4)ccc23)nc1,1fba4d49f3d7bd3fddac13a92d9d6df32cc31948,1
237,GFMLSFXYFKGRNS-UHFFFAOYSA-N,CN1CCN(CCc2ccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)cc2)CC1,c1ccc2c(-c3ccnc(Nc4ccc(CCN5CCNCC5)cc4)n3)c[nH]c2c1,a7c41f36b6f8447c3b5d311c948a103f5744ae57,1
238,GFWBKRNJTKCDAG-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc2[nH]c(O)c(C=c3[nH]c4c(c3=CCCN3CCN(C)CC3)CCCC4)c2c1,C(c1c[nH]c2ccccc12)=c1[nH]c2c(c1=CCCN1CCNCC1)CCCC2,0b1d3111e2086eedab582a82762dbf8df3922a23,1
239,GGPZCOONYBPZEW-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,O=C(Nc1ccccc1)c1ccccc1NCc1ccncc1,ee2b15572ea67856eb45c3d3f906bdae6d1eed65,1
240,GGRGTDIXAMZKGA-UHFFFAOYSA-N,CC(C)(N)c1ccc(-c2nc(Nc3cccc(CCN4CCOCC4)c3)ncc2C#N)cc1,c1ccc(-c2ccnc(Nc3cccc(CCN4CCOCC4)c3)n2)cc1,836142f2844630d4f11e26778f2ded7140d0e705,1
241,GGTJYGSVSIHWGN-UHFFFAOYSA-N,Nc1nccc2scc(-c3ccc(NC(=O)c4ccccc4)cc3)c12,O=C(Nc1ccc(-c2csc3ccncc23)cc1)c1ccccc1,711f90123ed6334267ec01b02535c4bd5065f1b4,1
242,GHZHWLNSNHLNPM-UHFFFAOYSA-N,NS(=O)(=O)c1ccc2[nH]c(O)c(C=c3[nH]cc4c3=CCOC4=O)c2c1,O=C1OCC=c2c1c[nH]c2=Cc1c[nH]c2ccccc12,d42e0e8cb3c5ff524fdd44b843ab197ba974f518,1
243,GIEXNCMKIOORCR-UHFFFAOYSA-N,NS(=O)(=O)c1ccc2[nH]c(O)c(C=c3[nH]c4c(c3=CCC(=O)O)CCCC4)c2c1,C=c1c2c([nH]c1=Cc1c[nH]c3ccccc13)CCCC2,19643b5e15766ff08c1e58b16cdae980d1c5d022,1
244,GIICGIVMEFQZHH-UHFFFAOYSA-N,Cc1cc(C)cc(Nc2nccc(-n3ccnc3Cl)n2)c1,c1ccc(Nc2nccc(-n3ccnc3)n2)cc1,41091eb6fbb30fe30d21289787619367a4cca0af,1
245,GIQJKVSLTUAPNE-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Oc3ccc4[nH]ccc4c3)c2c1CC,c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,c3e7a5199dcacaa73fb7182d08ffc28ba100a823,1
246,GJBVLGAEYZMOLC-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Oc3ccc4[nH]ccc4c3)c2c1C,c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,7d7e1ec28332b618b02b3e68547b39277d0c48ee,1
247,GJIVVHLMOZQKEB-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccsc4)c3)o2)c1,c1ccc(Nc2ncc(-c3cccc(-c4ccsc4)c3)o2)cc1,4ca967b05e425b5285b88972f5288a29666b4270,1
248,GJRXTJDKSVWHHF-UHFFFAOYSA-N,CC(=O)c1ccc(NC(=O)Nc2ccc(N(C)c3ccnc(Nc4cccc(CS(C)(=O)=O)c4)n3)cc2)cc1,O=C(Nc1ccccc1)Nc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,aed5e38e6e67a56ec13c8b2b94b085a9d0c709bf,1
249,GKFFCSCGDWRTCT-UHFFFAOYSA-N,COc1cccnc1Nc1ncc(-c2ccccc2)s1,c1ccc(-c2cnc(Nc3ccccn3)s2)cc1,d7cfd69d8c5a2456c219c0b98a3b9af5fd72b079,1
250,GKGNSRLOXYQDEU-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3c(C)sc4ccnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,2007a05e31dbebb751d336b743762678bdc6b465,1
251,GKGQZMWDXTVJQI-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccncc1,c1ccc(Nc2ncnc3cc(OCc4ccncc4)ccc23)cc1,ffd73c1ce134da81cf9440c23650746366ae7c78,1
252,GKOMRRDSXJXWIK-UHFFFAOYSA-N,Nc1nc2cc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2[nH]1,O=C(Nc1ccccc1)Nc1ccc(Oc2ccc3[nH]cnc3c2)cc1,c1ee60e8801dd09a440dc167183995c730e9a114,1
253,GKSIVAAQIIKFQB-UHFFFAOYSA-N,C=c1c(Br)c(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,C=c1cc[nH]c1=Cc1c[nH]c2ccccc12,aec4564ac4fbf90858dd0701867b56a79aaaf6d2,1
254,GLHRHNGZMOUIMV-UHFFFAOYSA-N,Cc1cccc(NC(=O)N(C)c2ccc(-c3cccc4c3CNC4=O)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,d11b59f64a6d1d52593d307b1d8e07b300bd84ef,1
255,GMYYMEOGFRKSFS-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,4c20e20109a50e43ee0c3749ebad6522df28f6a5,1
256,GODSYLLRTSASJH-UHFFFAOYSA-N,COc1ccc(Nc2ncc(C#N)c(-c3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,d3faf03b5a1c209ccefb328667fabb85b34e7f7f,1
257,GOEFOVAJSQGKCV-UHFFFAOYSA-N,N#Cc1cnc(Nc2cc(N3CCN(CCCN4CCOCC4)CC3)ncn2)s1,c1nc(Nc2nccs2)cc(N2CCN(CCCN3CCOCC3)CC2)n1,f37d326bdc5fd02896092398a963bbc216610554,1
258,GOGIUMBXFRNDRK-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(OC)c3)o2)c1,c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,aae118029dc32069f3405fe50b5afb3a7e9dc152,1
259,GPKUCJXJHXAHGN-UHFFFAOYSA-N,Cc1ccc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,f908f83c8f1dba938793589dea09047a6bde37d8,1
260,GPLUDMKPTRXKRC-UHFFFAOYSA-N,N#Cc1cnc(Nc2cc(N)ncn2)s1,c1cc(Nc2nccs2)ncn1,79c079bf878b5736bb1cab00374756eb193425da,1
261,GQMVTZFDECNZJE-UHFFFAOYSA-N,Cn1cnc(NCc2ccc(F)c(F)c2)c1-c1nnc(Nc2ccc(Cl)cc2)o1,c1ccc(CNc2nc[nH]c2-c2nnc(Nc3ccccc3)o2)cc1,e51c02853a1a259ae77be3272270f563aa55a71f,1
262,GRFMNFFXDFTYNV-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4[nH]nc(N)c34)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2ccc(OCCN3CCOCC3)c3[nH]ncc23)cc1,46e42e30663697c553ed7e64637160241c7d5d5f,1
263,GRRZCKUZPOCEPP-UHFFFAOYSA-N,CC(C)(O)c1ccc(-c2nc(Nc3ccc(CCO)cc3)ncc2C#N)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,12868885139dc58ed8464aed612cdc432fd78831,1
264,GRWZZLSYMYWWDR-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4CCO)cc2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,b4f2fefe0e43a5477fad6116e54387e70ce55bed,1
265,GSCAIAFNYPEEIT-UHFFFAOYSA-N,Cc1[nH]nc2sc(C(N)=O)c(NC(=O)Nc3ccccc3)c12,O=C(Nc1ccccc1)Nc1csc2n[nH]cc12,fb7506fb6a071cd3d31fd0d052825dfc19d37e4c,1
266,GSFKQDWVMKDKSA-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2F)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,6f2da1e7fab5c291c901f661df8bf20a3679c99c,1
267,GSFNVLNOUTVLFC-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,c1ccc(Nc2ncnc3cc(OCCN4CCNCC4)ccc23)cc1,7186920a705e73763cba81fb14a86517b5b191cd,1
268,GSUDSWBWGLGBGN-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NC3CCN(C)CC3)ncc2c1,O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(NC4CCNCC4)ncc3c2)c1,09b4e40a878d09ea064dc6d7e8bcb9553f9593ec,1
269,GSXRIAKWODYOEN-UHFFFAOYSA-N,c1ccc(-c2ccn3c(-c4ccccc4)cnc3c2)cc1,c1ccc(-c2ccn3c(-c4ccccc4)cnc3c2)cc1,d759e87ac44d2f45b412b78ec61a24e230c24ee9,1
270,GTLYPMCHYLJPTD-UHFFFAOYSA-N,CC(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,c1ccc(Oc2ccc(-c3c[nH]c4ncncc34)cc2)cc1,24bfc95b8427c184165e1fcb242ad01ec2a9f4da,1
271,GUDLICATRRESCW-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cccc(C(=O)O)c4)cc3)ccc2[nH]1,O=C(Nc1ccccc1)Nc1ccc(Oc2ccc3[nH]cnc3c2)cc1,f40a34267b87f9a8c8a7d45a04cc74097bdb7bb6,1
272,GUDPPZNLSBORFZ-UHFFFAOYSA-N,COC(=O)c1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3)c2c1C,c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,77d78c83f9ca496cbc81abc6fbf76ff3f85e7148,1
273,GVEFXOFPHJTMJZ-UHFFFAOYSA-N,Cc1cccc(NC(=O)Cc2ccc(-c3csc4ccnc(N)c34)cc2)c1,O=C(Cc1ccc(-c2csc3ccncc23)cc1)Nc1ccccc1,596e74f31f92148ca4e4bd0590387f57d36c1736,1
274,GWBUFFQITCTUGY-UHFFFAOYSA-N,CC(C)(C)c1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,c1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,e24448a046ba81090cf9aaa4a454e6b80e7c7ad6,1
275,GWKIGGBPQCNPSU-UHFFFAOYSA-N,COc1ccccc1NC(=O)Nc1ccc(-c2c(C)sc3ncnc(N)c23)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,b516bb8ccd21791a9b5f7c4370767df7ebe04e76,1
276,GWOSGFTZTVFDGQ-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)c(F)c2)c1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,90af443a3a09eee8d1d7113d0cde398c04efc08b,1
277,GWROPDIJKXVREA-UHFFFAOYSA-N,Cc1cccc(Nc2ncc(-c3ccccc3)s2)n1,c1ccc(-c2cnc(Nc3ccccn3)s2)cc1,22819ce294eb25809d18d56965d0db1dbffe735f,1
278,GWYGTWXYFRMPAH-UHFFFAOYSA-N,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCN4CCOCC4)c(OC)c3)n2)c(OC)c1,O=C(Oc1ccccc1)N(c1ccccc1)c1ccnc(Nc2ccc(OCCN3CCOCC3)cc2)n1,bc5620d93ac0496262acfcfba9fab60f931757b2,1
279,GXKSGTIXGWDSGJ-UHFFFAOYSA-N,Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,76f166ee5702178c85e1a3cbd0ba78008bbd39a1,1
280,GYUFUUYDYHBJEF-UHFFFAOYSA-N,Clc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,c1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,fc9b3431087a2bf80d80b245adefad47bf46e796,1
281,GZJGCUWUUPFENP-UHFFFAOYSA-N,C=c1cc(C)[nH]c1=Cc1c(-c2ccoc2)[nH][nH]c1=O,C=c1cc[nH]c1=Cc1c(-c2ccoc2)[nH][nH]c1=O,de3d59131244dcac8acf6679bf83788c4d3759a0,1
282,HBUNDVGEPXMCBH-UHFFFAOYSA-N,C=c1c(C(=O)NCCN(CC)CC)c(C)[nH]c1=Cc1c(O)[nH]c2ccc(Cl)cc12,C=c1cc[nH]c1=Cc1c[nH]c2ccccc12,bdbb9f34228546e406520c2f742df235355c6425,1
